heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-Snow,3,0,3,0,3,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Snow,3,0,3,0,1,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Snow,3,0,3,0,2,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Snow,3,0,3,0,3,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Snow,3,3,0,0,1,97,3,43,100,88
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Snow,3,3,0,0,2,97,3,43,100,88
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Snow,3,3,0,0,3,97,3,43,100,88
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Snow,3,3,0,0,1,97,3,38,100,86
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Snow,3,3,0,0,2,97,3,38,100,86
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Snow,3,3,0,0,3,97,3,38,100,86
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Snow,3,0,3,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Snow,3,0,3,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Snow,3,0,3,0,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Snow,3,2,1,0,1,94,5,20,67,54
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Snow,3,2,1,0,2,94,5,20,67,54
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Snow,3,2,1,0,3,94,5,20,67,54
